datum,tävling,kategori,viktklass,placering,namn,förening,kroppsvikt,böj,bänk,mark,total,poäng,diskvalificerad,kön,tävlingstyp,count,klassisk/utrustad,sl/bp
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,63.00,6,Wilma  Bellhem,Väsby Atletklubb,61.75,107.5,65.0,140.0,312.5,340.77,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,1,Sandra Nilsson,Umeå Power,68.55,162.5,95.0,167.5,425.0,429.03,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,2,Ellen B. Åkesson,Linköpings AK,65.95,132.5,97.5,182.5,412.5,428.15,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,3,Amanda Fors,Sundbybergs TK,67.5,145.0,95.0,167.5,407.5,415.9,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,4,Malin Grönqvist,Västerås Kraftsportsklubb,68.9,155.0,90.0,155.0,400.0,402.35,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,5,Sigrid Lindberg,Sundsvalls AK,68.9,150.0,85.0,155.0,390.0,392.29,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,6,Ellinor Eriksson,Öjeby AK,67.4,130.0,65.0,162.5,357.5,365.26,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,7,Kajsa Lundberg,Göteborgs SK,68.4,142.5,67.5,147.5,357.5,361.45,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,69.00,8,My Miettinen,Legendary Atletklubb,67.7,127.5,55.0,150.0,332.5,338.64,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,76.00,1,Lova Norrblom,Trosa Atletik IF,74.4,160.0,80.0,190.0,430.0,410.85,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,76.00,2,Klara Söderberg,Falköpings TK,74.9,135.0,105.0,162.5,402.5,382.95,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,76.00,3,Sabina Strandberg,ASK Eskilstuna,73.55,145.0,97.5,140.0,382.5,368.16,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,76.00,4,Liv Markström,Örebro KK,75.75,140.0,67.5,160.0,367.5,347.21,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,76.00,5,Siri Bohlin,Borlänge AK,73.25,135.0,80.0,150.0,365.0,352.25,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84.00,1,Jessica Ehrsson,Sundbybergs TK,82.55,172.5,95.0,172.5,440.0,395.86,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84.00,2,Cassandra Annergren,Sundsvalls AK,82.95,147.5,85.0,205.0,437.5,392.63,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84.00,3,Celine Parkkila,Västerås Kraftsportsklubb,79.4,152.5,80.0,162.5,395.0,362.96,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84.00,4,Greta Sandström,Gävle KK,81.85,130.0,105.0,160.0,395.0,356.97,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84+,1,Stina  Lindkvist,Vedum AIS,95.2,165.0,92.5,185.0,442.5,374.26,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84+,2,Ida  Gustavsson,Väsby Atletklubb,104.2,142.5,70.0,170.0,382.5,314.91,,Dam,klassisk sl,1,klassisk,sl
2022-05-05,U/J SM Styrkelyft klassisk,Dam Junior,84+,3,Alva Lindefors,Södertälje AK,95.1,137.5,77.5,155.0,370.0,313.05,,Dam,klassisk sl,1,klassisk,sl
2022-05-03,EM utrustad Styrkelyft ,Herr Senior,83.00,5,Linus Hedberg,Sundbybergs TK,82.52,300.0,210.0,280.0,790.0,529.15,,Herr,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Herr Senior,105.00,-,Oliver Dahlkvist,HAK Greppet,104.86,0.0,0.0,0.0,0.0,0.0,Diskad,Herr,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Herr Junior,74.00,2,Teodor Eriksson,Lunds TK,73.54,225.0,177.5,232.5,635.0,458.8,,Herr,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Herr Junior,83.00,4,Simon Konjhodzic Björndahl,Västra AK,82.9,235.0,157.5,265.0,657.5,439.19,,Herr,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Herr Junior,93.00,6,David Warnquist,Västra AK,92.88,270.0,215.0,225.0,710.0,446.29,,Herr,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Dam Senior,52.00,4,Sandrine Quignaudon,Sundbybergs TK,51.4,160.0,90.0,155.0,405.0,509.42,,Dam,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Dam Senior,57.00,4,Laura Savolainen,Sundbybergs TK,55.5,162.5,120.0,180.0,462.5,548.02,,Dam,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Dam Senior,69.00,5,Frida Sundström,Kiruna AK,67.52,210.0,102.5,210.0,522.5,533.16,,Dam,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Dam Senior,76.00,5,Frida Wik,Sundbybergs TK,74.87,207.5,140.0,200.0,547.5,521.04,,Dam,utrustad sl,1,utrustad,sl
2022-05-03,EM utrustad Styrkelyft ,Dam Senior,84.00,6,Sofia Kamlund,HAK Greppet,81.69,215.0,142.5,192.5,550.0,497.56,,Dam,utrustad sl,1,utrustad,sl
2022-04-08,Norrländska mästerskapen Styrkelyft utrustat,Herr Senior,120.00,1,Joakim Lakso,Luleå AK,118.9,315.0,265.0,325.0,905.0,521.43,,Herr,utrustad sl,1,utrustad,sl
2022-04-08,Norrländska mästerskapen Styrkelyft utrustat,Herr Senior,120+,2,Marko Jokiniemi,Sundsvalls AK,152.8,230.0,200.0,220.0,650.0,358.71,,Herr,utrustad sl,1,utrustad,sl
2022-04-08,Norrländska mästerskapen Styrkelyft utrustat,Herr Senior,120+,-,Nicklas Karlsson,Hofors Lyftarklubb,120.82,267.5,0.0,0.0,267.5,153.55,Diskad,Herr,utrustad sl,1,utrustad,sl
2022-04-08,Norrländska mästerskapen Styrkelyft utrustat,Dam Senior,84+,1,Anna Edvall,Sundsvalls AK,96.6,120.0,175.0,150.0,445.0,374.51,,Dam,utrustad sl,1,utrustad,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,59.00,1,Thomas Wulffeld,Sundsvalls AK,58.75,162.5,85.0,210.0,457.5,397.84,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,59.00,2,Tan Hoang,Göteborgs SK,57.1,150.0,85.0,190.0,425.0,379.68,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,1,Jesper Westerberg,IKSU,65.8,180.0,135.0,232.5,547.5,430.97,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,2,Anton Brännlund,Malmö Lyftarklubb,64.3,190.0,125.0,215.0,530.0,425.31,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,3,Emil Norlén,Östersunds AK,65.75,185.0,117.5,225.0,527.5,415.49,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,4,Gustav Martinelle,Föreningen Pure Power,65.2,165.0,130.0,225.0,520.0,412.44,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,5,Jonas Kuusinen,Örebro KK,65.4,185.0,115.0,210.0,510.0,403.48,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,6,Niklas Ek,Huddinge SK,65.5,185.0,112.5,210.0,507.5,401.0,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,66.00,7,Mattis Hansson,IKSU,64.6,180.0,105.0,200.0,485.0,387.68,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,1,Eddie Berglund,Hofors Lyftarklubb,70.45,260.5,218.0,250.0,728.5,543.27,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,2,Carl Andersson,Upsala TK,73.7,250.0,152.5,280.0,682.5,492.35,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,3,Robin Petersson,Föreningen Pure Power,73.9,256.0,157.5,267.5,681.0,490.32,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,4,Simon Cahling,Täby AK,73.6,230.0,150.0,265.0,645.0,465.75,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,5,Calle Öberg,Göteborgs KK,73.5,210.0,150.0,275.0,635.0,458.98,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,6,Edvin Forsgren,IKSU,73.55,225.0,135.0,275.0,635.0,458.75,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,7,Daniel Arvidsson,Kungälvs Atletklubb,73.5,207.5,142.5,232.5,582.5,421.03,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,8,Fredrik Vad Jensen,Föreningen Pure Power,73.95,202.5,147.5,230.0,580.0,417.4,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,9,Anton Ljungnér,Stockholms AK,72.95,190.0,122.5,262.5,575.0,417.86,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,10,Emil Johansson,Become an Athlete Styrkesällskap,72.95,200.0,152.5,220.0,572.5,416.05,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,74.00,11,Nour  Kharboutli,Falkenbergs KSK,72.65,207.5,140.0,220.0,567.5,413.65,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,1,Jack Söderberg,Sundbybergs TK,82.5,265.0,190.5,292.5,748.0,501.09,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,2,Erik Larsson,Linköpings AK,82.9,275.0,180.0,282.5,737.5,492.63,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,3,Alexander Eriksson,Sundbybergs TK,79.0,240.0,175.0,290.0,705.0,485.17,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,4,Kim   Hegethorn Ketsanoi,Become an Athlete Styrkesällskap,81.65,237.5,160.0,285.0,682.5,460.08,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,5,Niklas Lindroth,Örebro KK,82.65,237.5,191.0,252.5,681.0,455.71,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,6,Kevin Ericsson,Borlänge AK,82.8,212.5,182.5,260.0,655.0,437.84,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,83.00,7,Hampus Petersson,Westbo AK,81.35,235.0,160.0,250.0,645.0,435.78,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,93.00,1,Gustav Hedlund,Södertälje AK,92.5,310.0,212.5,340.0,862.5,543.21,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,93.00,2,Robin Larsson,Borlänge AK,92.5,290.0,187.5,292.5,770.0,484.95,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,93.00,3,Yulong Li,Vedum AIS,90.85,285.0,185.0,295.0,765.0,486.07,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,93.00,4,Erik Erlandsson,Malmö Lyftarklubb,92.75,270.0,205.0,290.0,765.0,481.18,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,93.00,5,Simon Svedin,Sundsvalls AK,92.3,260.0,180.0,275.0,715.0,450.78,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,105.00,1,Emil  Norling,Fyshuset Sportklubb Gefle,104.7,330.0,205.0,365.0,900.0,538.34,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,105.00,2,Jonas Gerdemann,Trosa Atletik IF,102.85,282.5,197.5,310.0,790.0,475.61,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,105.00,3,Wilmar Arias,Västerviks AK,103.0,290.0,180.0,280.0,750.0,451.28,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,120.00,1,Emil Gustafsson,ASK Eskilstuna,119.75,302.5,219.5,327.5,849.5,488.63,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,120.00,2,Mikael Bohman,Karlstads AK,119.0,302.5,190.0,322.5,815.0,469.48,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,120+,1,Erik Lidén,Göteborgs SK,130.8,285.0,197.5,317.5,800.0,451.98,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,120+,2,Jesper Bengtsson,Borlänge AK,135.85,287.5,192.5,300.0,780.0,437.9,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,120+,3,Joacim Kotomäki,Enköpings Styrkelyftarförening,126.55,300.0,190.0,285.0,775.0,440.55,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Herr Senior,120+,4,Jari Paajanen,Stockholms AK,160.05,280.0,205.0,290.0,775.0,424.84,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,47.00,1,Emma Granlund,Skellefteå AK,46.25,112.5,80.0,140.0,332.5,452.36,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,47.00,2,Natalie Sleiers,Become an Athlete Styrkesällskap,45.95,100.0,65.0,132.5,297.5,406.61,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,52.00,1,Julia Starck,Become an Athlete Styrkesällskap,51.55,125.0,87.5,130.0,342.5,429.84,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,52.00,2,Julia Winbo,Södra SK,50.45,130.0,55.0,147.5,332.5,424.25,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,57.00,1,Alice Nielsen,Västerås Kraftsportsklubb,56.45,142.5,85.0,150.0,377.5,441.39,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,57.00,2,Teresa Pekkanen,Väsby Atletklubb,54.45,125.0,70.0,155.0,350.0,420.97,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,57.00,3,Lina Wennström,Göteborgs KK,55.9,130.0,70.0,150.0,350.0,412.39,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,57.00,4,My Magnusson Ekström,Huddinge SK,56.45,115.0,60.0,147.5,322.5,377.08,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,57.00,5,Pernilla Sundberg,Sigtuna Atletklubb,56.95,125.0,67.5,130.0,322.5,374.48,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,1,Elsa Sörman Paulsson,IKSU,62.95,171.0,105.0,187.5,463.5,498.08,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,2,Alba Boström,Öjeby AK,62.4,147.5,119.0,162.5,429.0,464.09,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,3,Linn Malmsten,Väsby Atletklubb,62.1,137.5,85.0,162.5,385.0,418.02,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,4,Emma Johannesson,Sundbybergs TK,62.7,137.5,85.0,145.0,367.5,396.11,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,5,Sofia Sundblad,Fyshuset Sportklubb Gefle,61.85,135.0,82.5,145.0,362.5,394.81,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,6,Ellen Daver,Sundbybergs TK,61.95,140.0,67.5,155.0,362.5,394.32,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,63.00,7,Greta Jonsson,Linköpings AK,62.9,122.5,72.5,162.5,357.5,384.4,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,1,Agnes Rudin,Lunds TK,68.6,181.0,120.5,195.0,496.5,500.95,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,2,Matilda Vilmar,Sundbybergs TK,68.65,180.0,110.0,170.0,460.0,463.88,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,3,Frida Wittberg,Kungälvs Atletklubb,67.15,170.0,85.0,187.5,442.5,453.32,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,4,Nova Svanberg,Luleå AK,67.95,150.0,75.0,182.5,407.5,413.93,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,5,Ellen B. Åkesson,Linköpings AK,67.4,130.0,92.5,182.5,405.0,413.79,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,6,Sandra Nilsson,Umeå Power,68.4,150.0,92.5,162.5,405.0,409.47,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,7,Ronja Fredriksson,Umeå Power,68.2,150.0,92.5,160.0,402.5,407.79,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,8,Marina  Johansson,Malmö Kraftsportklubb,68.45,150.0,80.0,165.0,395.0,399.15,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,69.00,9,Hilma Westerberg,Stockholms AK,68.7,135.0,107.5,152.5,395.0,398.13,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,76.00,1,Vilma Olsson,Hallsbergs AK,73.9,211.0,118.5,202.5,532.0,510.5,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,76.00,2,Ellen Svensson,Linköpings AK,74.6,162.5,107.5,190.0,460.0,438.77,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,76.00,3,Sonya Näsman,Kalmar AK,73.4,147.5,92.5,192.5,432.5,416.84,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,76.00,4,Erika  Höglund,Stockholms AK,73.1,140.0,100.0,187.5,427.5,413.11,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,1,Ellinor Svensson,Täby AK,81.8,192.5,92.5,218.0,503.0,454.72,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,2,Frida Henell,Växjö AK,83.15,180.0,107.5,190.0,477.5,428.0,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,3,Sofia Kamlund,HAK Greppet,81.9,180.0,92.5,190.0,462.5,417.83,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,4,Paula  Jakobsson,HAK Greppet,83.25,180.0,92.5,187.5,460.0,412.06,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,5,Magdalena  Rundström,HAK Greppet,83.3,172.5,77.5,192.5,442.5,396.26,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,6,Helena Gavlén,Fyshuset Sportklubb Gefle,83.45,172.5,92.5,170.0,435.0,389.19,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84.00,7,Jessica Ehrsson,Sundbybergs TK,82.8,170.0,95.0,165.0,430.0,386.26,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84+,1,Emelie Leach,Väsby Atletklubb,152.85,246.5,141.0,242.5,630.0,484.08,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84+,2,Anna-Lena Bellqvist,Luleå AK,150.35,251.0,125.0,225.0,601.0,462.35,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84+,3,Matilda Hjälle,Lunds TK,103.6,202.5,132.5,210.0,545.0,449.36,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84+,4,Emelie  Sjöholm,Västerås Kraftsportsklubb,102.4,185.0,107.5,182.5,475.0,392.85,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,SM Styrkelyft klassisk,Dam Senior,84+,5,Jenny Wahlberg,Visby Styrkeklubb,109.8,175.0,80.0,187.5,442.5,359.92,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,74.00,6,Arvid Sandström,Jönköping SK,73.64,170.0,155.0,195.0,520.0,375.34,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,83.00,1,Simon Söderlund,Lunds TK,82.15,240.0,180.0,267.5,687.5,461.74,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,83.00,2,Erik Hartman,Lunds TK,82.45,230.0,162.5,270.0,662.5,443.97,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,93.00,1,Eric Lindblad,Föreningen Pure Power,90.09,260.0,157.5,302.5,720.0,459.41,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,93.00,2,Maxim Uebel,Stockholms AK,92.04,242.5,190.5,272.5,705.5,445.4,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,93.00,4,Albin Eriksson,Södertälje AK,92.34,235.0,177.5,265.0,677.5,427.05,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,105.00,1,Emil Johansson,Umeå Power,104.25,278.0,185.5,300.0,763.5,457.39,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,105.00,4,Josua Lipka,Umeå Power,104.18,262.5,170.0,275.0,707.5,423.95,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Herr Senior,105.00,11,Emil Johansson Findahl,Norbergs Kraftsportförening,99.79,225.0,140.0,247.5,612.5,373.07,,Herr,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Dam Senior,52.00,3,Thea Marschall Sima,Föreningen Pure Power,51.37,100.0,70.0,115.0,285.0,358.64,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Dam Senior,63.00,3,Thindra Blomdahl,Lunds TK,62.37,120.0,80.0,160.0,360.0,389.59,,Dam,klassisk sl,1,klassisk,sl
2022-03-24,Universitets EC Styrkelyft klassisk,Dam Senior,69.00,3,Malin Grönqvist,Västerås Kraftsportsklubb,68.66,155.0,90.0,160.0,405.0,408.38,,Dam,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,66.00,1,Anders Nguyen,Göteborgs SK,64.7,175.5,105.0,209.5,490.0,391.16,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,66.00,2,Mattis Hansson,IKSU,64.95,170.0,105.0,190.0,465.0,370.01,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,66.00,3,Viktor  Holmberg,Väsby Atletklubb,65.25,157.5,107.5,195.0,460.0,364.62,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,66.00,4,Ossian Löfdahl,TK Trossö,64.5,147.5,95.0,210.0,452.5,362.17,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,66.00,5,Johan Westlund,Västerviks AK,64.1,140.0,100.0,182.5,422.5,339.95,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,66.00,6,Adam  Westlund,Linköpings AK,63.8,140.0,92.5,180.0,412.5,333.23,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,74.00,1,Hugo Almström,Stockholms AK,72.05,220.5,145.0,235.0,600.5,440.37,,Herr,klassisk sl,1,klassisk,sl
2021-11-18,SM Junior & Ungdom Styrkelyft klassisk,Herr Ungdom,74.00,2,Eric  Granbom,Hallsbergs AK,70.6,205.0,130.0,230.0,565.0,420.67,,Herr,klassisk sl,1,klassisk,sl
